task_name,n_train,n_val,n_test,e_v_threshold,n_keep,abstain_rate,roc_auc,accuracy,brier_score,ece,mce,precision,recall,f1_score,specificity,sensitivity,predictive_entropy_mean,aleatoric_entropy_mean,epistemic_uncertainty_mean
new_hypertension,1553,389,1822,0.01,917,0.49670691547749724,0.7622126219751669,0.9138495092693566,0.0686023737353824,0.03573509342277843,0.6615375280380249,0.5,0.3924050632911392,0.4397163120567376,0.9630071599045346,0.3924050632911392,0.18502346,0.18003245,0.0049910042
new_hypertension,1553,389,1822,0.02,1640,0.09989023051591661,0.7386117958110137,0.7347560975609756,0.1186257864888754,0.08783248692024045,0.4702693939208984,0.2505353319057816,0.5792079207920792,0.34977578475336324,0.7566063977746871,0.5792079207920792,0.33405003,0.324773,0.009277055
new_hypertension,1553,389,1822,0.03,1817,0.0027442371020856005,0.7292928483683171,0.6846450192625206,0.12686011117518478,0.0982832249928518,0.45601332421396296,0.2358490566037736,0.6329113924050633,0.3436426116838488,0.6924050632911393,0.6329113924050633,0.3632039,0.35259187,0.010612072
new_hypertension,1553,389,1822,0.04,1822,0.0,0.7291825821237585,0.6833150384193194,0.12707824135009232,0.09880230272378931,0.45601332421396296,0.23556942277691106,0.634453781512605,0.3435722411831627,0.6906565656565656,0.634453781512605,0.36408922,0.3534221,0.010667116
new_hypertension,1553,389,1822,0.05,1822,0.0,0.7291825821237585,0.6833150384193194,0.12707824135009232,0.09880230272378931,0.45601332421396296,0.23556942277691106,0.634453781512605,0.3435722411831627,0.6906565656565656,0.634453781512605,0.36408922,0.3534221,0.010667116
new_hypertension,1553,389,1822,0.06,1822,0.0,0.7291825821237585,0.6833150384193194,0.12707824135009232,0.09880230272378931,0.45601332421396296,0.23556942277691106,0.634453781512605,0.3435722411831627,0.6906565656565656,0.634453781512605,0.36408922,0.3534221,0.010667116
lab_hypoglycemia,150161,37541,130462,0.01,128171,0.01756066900706721,0.7550542533109341,0.8421873902832934,0.011154509015268321,0.007476080975431822,0.46265577386926726,0.0337814375713081,0.4762237762237762,0.06308768354254482,0.8463165037359655,0.4762237762237762,0.022397842,0.021349616,0.0010482264
lab_hypoglycemia,150161,37541,130462,0.02,129994,0.00358725146019534,0.774562944282607,0.8318460852039324,0.012336546616959728,0.007943753480639812,0.6141862273216248,0.03966881994359021,0.5379395434916718,0.07388891242638648,0.8355573212435636,0.5379395434916718,0.02601321,0.02479186,0.0012213483
lab_hypoglycemia,150161,37541,130462,0.03,130337,0.0009581334028299082,0.7799478885552582,0.8300636043487267,0.01266175445395914,0.008013644407003615,0.617530882358551,0.04143337066069429,0.5525686977299881,0.0770865452727197,0.8336740166170539,0.5525686977299881,0.027081765,0.02580029,0.001281475
lab_hypoglycemia,150161,37541,130462,0.04,130417,0.00034492802501873143,0.7821693486395987,0.829707783494483,0.012779579013777354,0.008022945190666672,0.617530882358551,0.042178085248828386,0.5578512396694215,0.07842649072575626,0.8332854268467951,0.5578512396694215,0.027406728,0.026105206,0.0013015183
lab_hypoglycemia,150161,37541,130462,0.05,130450,9.198080667172093e-05,0.7827699029126214,0.8295438865465695,0.012817441981982902,0.008040046277928965,0.617530882358551,0.04238345663606382,0.5594117647058824,0.07879691772309222,0.8331106796116505,0.5594117647058824,0.027539521,0.026227199,0.0013123201
lab_hypoglycemia,150161,37541,130462,0.06,130456,4.5990403335860464e-05,0.783131754835223,0.8295287299932544,0.012831399076693126,0.00803207498295753,0.617530882358551,0.04250579219390483,0.5601879036993541,0.07901602683563176,0.8330912677762848,0.5601879036993541,0.027567377,0.026252542,0.0013148371
guo_readmission,2842,711,3450,0.01,3235,0.062318840579710155,0.7263928218379647,0.8043276661514683,0.08097734294112917,0.049459077549128115,0.34147584438323975,0.2384,0.4869281045751634,0.3200859291084855,0.8374871969955616,0.4869281045751634,0.14883038,0.14560997,0.003220417
guo_readmission,2842,711,3450,0.02,3449,0.00028985507246381825,0.7639980321416857,0.7816758480719049,0.0920463002610149,0.05194217275971778,0.23628902435302734,0.2896305125148987,0.6075,0.3922518159806295,0.8045260741226632,0.6075,0.17540826,0.17163068,0.0037775794
guo_readmission,2842,711,3450,0.03,3450,0.0,0.7638221311475409,0.7814492753623189,0.0920453481000831,0.05184076115704965,0.23628902435302734,0.2892857142857143,0.6075,0.3919354838709677,0.8042622950819672,0.6075,0.17553397,0.17175148,0.00378247
guo_readmission,2842,711,3450,0.04,3450,0.0,0.7638221311475409,0.7814492753623189,0.0920453481000831,0.05184076115704965,0.23628902435302734,0.2892857142857143,0.6075,0.3919354838709677,0.8042622950819672,0.6075,0.17553397,0.17175148,0.00378247
guo_readmission,2842,711,3450,0.05,3450,0.0,0.7638221311475409,0.7814492753623189,0.0920453481000831,0.05184076115704965,0.23628902435302734,0.2892857142857143,0.6075,0.3919354838709677,0.8042622950819672,0.6075,0.17553397,0.17175148,0.00378247
guo_readmission,2842,711,3450,0.06,3450,0.0,0.7638221311475409,0.7814492753623189,0.0920453481000831,0.05184076115704965,0.23628902435302734,0.2892857142857143,0.6075,0.3919354838709677,0.8042622950819672,0.6075,0.17553397,0.17175148,0.00378247
lab_thrombocytopenia,79884,19971,79763,0.01,23961,0.6995975577648785,0.8869466551269081,0.9265890405241851,0.06875236461391024,0.06582155501140391,0.447161630483774,0.9450460205739036,0.6916980384386764,0.7987644434275255,0.9892672094744633,0.6916980384386764,0.032454267,0.02910854,0.003345725
lab_thrombocytopenia,79884,19971,79763,0.02,32986,0.5864498577034465,0.8712765397003218,0.9113260170981629,0.0835959794524163,0.07640016373159032,0.447161630483774,0.9438834951456311,0.6483926904094971,0.7687198545109513,0.9886617756679352,0.6483926904094971,0.054657575,0.04822535,0.0064322273
lab_thrombocytopenia,79884,19971,79763,0.03,39307,0.5072025876659604,0.8623946754474019,0.9003994199506449,0.0932442627796559,0.08186592168972741,0.447161630483774,0.9322195704057279,0.6267650834403081,0.7495682210708118,0.9857805667745919,0.6267650834403081,0.075388655,0.0660074,0.009381266
lab_thrombocytopenia,79884,19971,79763,0.04,44485,0.4422852701127089,0.8578897329663167,0.8901427447454198,0.10143926280920994,0.08589220434123752,0.44782944307982464,0.9177711658101163,0.6132851333032083,0.735251097025841,0.9818073010173549,0.6132851333032083,0.095782295,0.08342615,0.012356147
