task_name,n_train,n_val,n_test,e_v_threshold,n_keep,abstain_rate,roc_auc,accuracy,brier_score,ece,mce,precision,recall,f1_score,specificity,sensitivity,predictive_entropy_mean,aleatoric_entropy_mean,epistemic_uncertainty_mean
new_pancan,2861,716,3434,0.05,3434,0.0,0.7871678286349398,0.8541059988351777,0.034034630650950276,0.021388231978974652,0.31436630090077716,0.1520912547528517,0.5925925925925926,0.24205748865355523,0.8648075174295241,0.5925925925925926,0.06162822,0.059268016,0.0023602012
new_pancan,2861,716,3434,0.06,3434,0.0,0.7871678286349398,0.8541059988351777,0.034034630650950276,0.021388231978974652,0.31436630090077716,0.1520912547528517,0.5925925925925926,0.24205748865355523,0.8648075174295241,0.5925925925925926,0.06162822,0.059268016,0.0023602012
new_lupus,2859,715,3464,0.01,3426,0.010969976905311762,0.6570695885301318,0.8558085230589609,0.019980445236058762,0.015983717114829352,0.7419904470443726,0.046908315565031986,0.3188405797101449,0.08178438661710037,0.8668453976764968,0.3188405797101449,0.024337355,0.023509353,0.0008279995
new_lupus,2859,715,3464,0.02,3462,0.0005773672055426893,0.6696443368351274,0.8480647024841133,0.0212043702831893,0.017248128171190234,0.7257689237594604,0.05148514851485148,0.3561643835616438,0.08996539792387544,0.8586603717910888,0.3561643835616438,0.028577402,0.027616264,0.00096113945
new_lupus,2859,715,3464,0.03,3463,0.00028868360277134464,0.6741006276267416,0.8481085763788623,0.02126899002043678,0.017386074738112826,0.7257689237594604,0.0533596837944664,0.36486486486486486,0.09310344827586207,0.8586603717910888,0.36486486486486486,0.028769294,0.027802281,0.0009670121
new_lupus,2859,715,3464,0.04,3463,0.00028868360277134464,0.6741006276267416,0.8481085763788623,0.02126899002043678,0.017386074738112826,0.7257689237594604,0.0533596837944664,0.36486486486486486,0.09310344827586207,0.8586603717910888,0.36486486486486486,0.028769294,0.027802281,0.0009670121
new_lupus,2859,715,3464,0.05,3464,0.0,0.6784341497000098,0.8481524249422633,0.021342117490823622,0.01722978368642424,0.7257689237594604,0.055226824457593686,0.37333333333333335,0.09621993127147767,0.8586603717910888,0.37333333333333335,0.028960757,0.02798177,0.0009789865
new_lupus,2859,715,3464,0.06,3464,0.0,0.6784341497000098,0.8481524249422633,0.021342117490823622,0.01722978368642424,0.7257689237594604,0.055226824457593686,0.37333333333333335,0.09621993127147767,0.8586603717910888,0.37333333333333335,0.028960757,0.02798177,0.0009789865
new_celiac,2936,735,3458,0.01,3440,0.005205320994794649,0.5881960900473933,0.8316860465116279,0.018524615629770997,0.013617319076560264,0.22384985287984213,0.020484171322160148,0.171875,0.036605657237936774,0.8441943127962085,0.171875,0.0250517,0.024340672,0.00071102753
new_celiac,2936,735,3458,0.02,3457,0.00028918449971082616,0.5853641688770999,0.8275961816603992,0.018646542356948584,0.014059890995902893,0.42526721954345703,0.019855595667870037,0.171875,0.03559870550161812,0.8399646330680813,0.171875,0.02697816,0.026205238,0.00077292195
new_celiac,2936,735,3458,0.03,3458,0.0,0.5851916985857395,0.8273568536726431,0.018656374612769974,0.014122177956075321,0.42526721954345703,0.01981981981981982,0.171875,0.035541195476575124,0.8397171479080731,0.171875,0.027126117,0.026347304,0.0007788132
new_celiac,2936,735,3458,0.04,3458,0.0,0.5851916985857395,0.8273568536726431,0.018656374612769974,0.014122177956075321,0.42526721954345703,0.01981981981981982,0.171875,0.035541195476575124,0.8397171479080731,0.171875,0.027126117,0.026347304,0.0007788132
new_celiac,2936,735,3458,0.05,3458,0.0,0.5851916985857395,0.8273568536726431,0.018656374612769974,0.014122177956075321,0.42526721954345703,0.01981981981981982,0.171875,0.035541195476575124,0.8397171479080731,0.171875,0.027126117,0.026347304,0.0007788132
new_celiac,2936,735,3458,0.06,3458,0.0,0.5851916985857395,0.8273568536726431,0.018656374612769974,0.014122177956075321,0.42526721954345703,0.01981981981981982,0.171875,0.035541195476575124,0.8397171479080731,0.171875,0.027126117,0.026347304,0.0007788132
