task_name,threshold_mean_label,ci_width,n_test,n_confident,uauc,roc_auc_confident,ar_uauc,tpr,tnr,fnr,fpr,positive_abstain_rate,negative_abstain_rate,overall_abstain_rate,abstained_true_positives,abstained_true_negatives
guo_icu,0.041990668740279936,0.5,3215,2898,0.8356438532645499,0.8163444276468087,0.12634439634439634,0.7295081967213115,0.7676512968299711,0.27049180327868855,0.23234870317002881,0.0962962962962963,0.0987012987012987,0.09860031104199067,13,304
guo_icu,0.041990668740279936,0.6,3215,2818,0.8441170762890835,0.8204841879578345,0.15727753727753727,0.75,0.7735011102886751,0.25,0.22649888971132495,0.14074074074074075,0.12272727272727273,0.12348367029548989,19,378
guo_icu,0.041990668740279936,0.7,3215,2731,0.853153832174957,0.8238099745127334,0.19271043771043772,0.7699115044247787,0.7761650114591291,0.23008849557522124,0.2238349885408709,0.16296296296296298,0.15,0.1505443234836703,22,462
guo_icu,0.041990668740279936,0.8,3215,2621,0.864378775839671,0.8274703441827851,0.23725829725829725,0.7706422018348624,0.7814490445859873,0.22935779816513763,0.21855095541401273,0.1925925925925926,0.18441558441558442,0.18475894245723173,26,568
guo_icu,0.041990668740279936,0.9,3215,2456,0.8810056288793163,0.8327803771444776,0.301000481000481,0.780952380952381,0.7873245427477669,0.21904761904761905,0.21267545725223308,0.2222222222222222,0.2366883116883117,0.23608087091757388,30,729
guo_icu,0.041990668740279936,0.95,3215,2284,0.8930804036555234,0.8419848440687845,0.3536700336700337,0.7872340425531915,0.7926940639269406,0.2127659574468085,0.20730593607305936,0.3037037037037037,0.288961038961039,0.2895800933125972,41,890
new_pancan,0.039312754804892255,0.0,3434,3434,0.7814197343751754,0.7814197343751754,0.0,0.45185185185185184,0.9202788723855714,0.5481481481481482,0.07972112761442861,0.0,0.0,0.0,0,0
new_pancan,0.039312754804892255,0.5,3434,3299,0.8193975913059156,0.7717959462145508,0.14071155119957787,0.42735042735042733,0.9384035197988686,0.5726495726495726,0.061596480201131364,0.13333333333333333,0.03546529251288269,0.039312754804892255,18,117
new_pancan,0.039312754804892255,0.6,3434,3275,0.828461356125232,0.7712685745734728,0.17588719365015212,0.43478260869565216,0.9420886075949367,0.5652173913043478,0.057911392405063294,0.14814814814814814,0.04213397999393756,0.046301688992428654,20,139
new_pancan,0.039312754804892255,0.7,3434,3231,0.8389482991990339,0.7710604360371914,0.21535594400098795,0.4375,0.9454953510740622,0.5625,0.0545046489259378,0.17037037037037037,0.05456198848135799,0.059114735002912054,23,180
new_pancan,0.039312754804892255,0.8,3434,3179,0.8522833933086502,0.7677454487928349,0.2655933896916013,0.4485981308411215,0.9479166666666666,0.5514018691588785,0.052083333333333336,0.2074074074074074,0.06880872991815702,0.07425742574257425,28,227
new_pancan,0.039312754804892255,0.9,3434,3090,0.8710118891971651,0.7676096543034885,0.33881423102399155,0.46078431372549017,0.9538152610441767,0.5392156862745098,0.04618473895582329,0.24444444444444444,0.09427099120945741,0.10017472335468841,33,311
new_pancan,0.039312754804892255,0.95,3434,3007,0.8857407193246213,0.7575257747175298,0.3981183972696552,0.4838709677419355,0.956417295813315,0.5161290322580645,0.043582704186684966,0.3111111111111111,0.11670203091846014,0.12434478741991846,42,385
new_lupus,0.021651270207852194,0.0,3464,3464,0.6620714074948363,0.6620714074948363,0.0,0.2,0.962820891118324,0.8,0.03717910888167601,0.0,0.0,0.0,0,0
new_lupus,0.021651270207852194,0.5,3464,3366,0.6983926591944821,0.6440891092640816,0.23337857775154913,0.1323529411764706,0.9802910855063675,0.8676470588235294,0.019708914493632504,0.09333333333333334,0.02685157863676601,0.028290993071593534,7,91
new_lupus,0.021651270207852194,0.6,3464,3349,0.7079848748309459,0.6467405920002869,0.2872823841841251,0.1323529411764706,0.9823224626638221,0.8676470588235294,0.017677537336177995,0.09333333333333334,0.03186780761286515,0.033198614318706694,7,108
new_lupus,0.021651270207852194,0.7,3464,3321,0.7187299706134888,0.6460200533900872,0.3493380544900167,0.13432835820895522,0.9846342962507683,0.8656716417910447,0.015365703749231715,0.10666666666666667,0.03983475951608144,0.04128175519630485,8,135
new_lupus,0.021651270207852194,0.8,3464,3287,0.7335543857250291,0.6461432079252631,0.42453034326743383,0.13636363636363635,0.9866501086619063,0.8636363636363636,0.01334989133809376,0.12,0.049572145175568016,0.05109699769053118,9,168
new_lupus,0.021651270207852194,0.9,3464,3237,0.7529657656466856,0.6377511727228173,0.5237611881577653,0.12698412698412698,0.9886578449905482,0.873015873015873,0.011342155009451797,0.16,0.0634405429330186,0.06553117782909931,12,215
new_lupus,0.021651270207852194,0.95,3464,3186,0.7698555251854744,0.6403649167733676,0.5969705911281598,0.11290322580645161,0.9887964148527529,0.8870967741935484,0.01120358514724712,0.17333333333333334,0.0781941575686043,0.0802540415704388,13,265
new_celiac,0.01850780798149219,0.0,3458,3458,0.6052822996464349,0.6052822996464349,0.0,0.109375,0.9457866823806718,0.890625,0.054213317619328225,0.0,0.0,0.0,0,0
new_celiac,0.01850780798149219,0.5,3458,3346,0.6332268652391122,0.611100742603434,0.26923891426045965,0.08064516129032258,0.9646772228989038,0.9193548387096774,0.03532277710109622,0.03125,0.03241013553329405,0.032388663967611336,2,110
new_celiac,0.01850780798149219,0.6,3458,3314,0.6391685052399338,0.6163204777209063,0.3322775486152033,0.08064516129032258,0.9677121771217713,0.9193548387096774,0.03228782287822878,0.03125,0.041838538597525045,0.04164256795835743,2,142
new_celiac,0.01850780798149219,0.7,3458,3275,0.6460001389778948,0.6228226057448069,0.40374097672362996,0.08064516129032258,0.9713663243075008,0.9193548387096774,0.028633675692499222,0.03125,0.05332940483205657,0.05292076344707924,2,181
new_celiac,0.01850780798149219,0.8,3458,3229,0.6532915583722007,0.630672153355674,0.48278211549793754,0.08064516129032258,0.9756867698137038,0.9193548387096774,0.024313230186296178,0.03125,0.06688273423688863,0.06622325043377675,2,227
new_celiac,0.01850780798149219,0.9,3458,3157,0.660694751412051,0.6315197502959853,0.5875718179139658,0.06666666666666667,0.9822408782692928,0.9333333333333333,0.017759121730707136,0.0625,0.08750736593989393,0.08704453441295547,4,297
new_celiac,0.01850780798149219,0.95,3458,3074,0.6656699299553517,0.6408016415099643,0.6628287050677667,0.06779661016949153,0.9840796019900497,0.9322033898305084,0.015920398009950248,0.078125,0.11166764879198586,0.11104684788895315,5,379
