task_name,n_train,n_val,n_test,e_v_threshold,n_keep,abstain_rate,roc_auc,accuracy,brier_score,ece,mce,precision,recall,f1_score,specificity,sensitivity,predictive_entropy_mean,aleatoric_entropy_mean,epistemic_uncertainty_mean
lab_thrombocytopenia,110032,27508,42078,0.03,30946,0.26455630020438237,0.8632038363121234,0.7799069346603762,0.16466967767835386,0.1379482506211046,0.386328238553779,0.6025258864135551,0.8149602122015915,0.692824606503405,0.7645555503926398,0.8149602122015915,0.311101,0.29754934,0.013551641
lab_thrombocytopenia,110032,27508,42078,0.04,36975,0.12127477541708254,0.8422440105004629,0.7450439486139283,0.17768446665575602,0.15435830385157834,0.3784101353609625,0.5456658291457287,0.798364120944766,0.64825939330622,0.7228098413428374,0.798364120944766,0.3575536,0.34057826,0.016975367
lab_thrombocytopenia,110032,27508,42078,0.05,40108,0.046817814534911406,0.8316065064994814,0.7280343073701008,0.18331370362206503,0.16194703028020632,0.38321452405243733,0.5198731740459744,0.790869939707149,0.6273572014211534,0.7024352586146396,0.790869939707149,0.37863457,0.35952103,0.019113561
lab_thrombocytopenia,110032,27508,42078,0.06,41432,0.015352440705356685,0.8269626540266211,0.7203369376327476,0.18569608323483155,0.16512746786974553,0.3873518365715773,0.5090397315145611,0.7888599949668652,0.6187859845369305,0.692656975365118,0.7888599949668652,0.3872619,0.3670268,0.020235145
lab_anemia,113096,28275,43509,0.01,38884,0.10629984600887177,0.969683279772162,0.9190926859376607,0.06965534629826568,0.06693511574522247,0.27312398274739585,0.9342122741764081,0.9602334789732386,0.94704416913547,0.7933875677930746,0.9602334789732386,0.12485025,0.1229675,0.0018827461
lab_anemia,113096,28275,43509,0.02,42548,0.022087384219356965,0.9669931057886443,0.9054009589169879,0.0853408535622927,0.08848869198835403,0.3284850771850672,0.9228767524314478,0.9449144075134883,0.933765571261663,0.8106532502795081,0.9449144075134883,0.16224371,0.15934342,0.0029002668
lab_anemia,113096,28275,43509,0.03,43285,0.005148360109402672,0.9670052640744748,0.9049324246274691,0.08795530386712928,0.09339100029029364,0.3451652045265781,0.922354394175767,0.9426673310081382,0.9324002431291377,0.8187405159332322,0.9426673310081382,0.17002024,0.1667621,0.003258153
lab_anemia,113096,28275,43509,0.04,43454,0.0012641062768622424,0.967074352025659,0.9050029916693515,0.08857906925623521,0.09470289307514741,0.34704340392221494,0.9222095857026807,0.9424207205711439,0.9322056166858269,0.8205262763325587,0.9424207205711439,0.17183043,0.16845381,0.0033766136
lab_anemia,113096,28275,43509,0.05,43495,0.00032177250683762537,0.9670911987624604,0.9050235659271181,0.08873514807142086,0.09502974742698742,0.34728199753993744,0.9221796204834937,0.942358136600591,0.9321596899479415,0.8209747346389595,0.942358136600591,0.17227864,0.16886309,0.003415548
lab_anemia,113096,28275,43509,0.06,43507,4.5967500976851206e-05,0.9670964790714273,0.9050497621072471,0.08880616748466888,0.09516760818017295,0.34777992650082235,0.9221796204834937,0.942358136600591,0.9321596899479415,0.8211351755041075,0.942358136600591,0.17241137,0.16898161,0.003429758
new_hyperlipidemia,3009,753,680,0.01,318,0.5323529411764706,0.5535139004892018,0.9056603773584906,0.08346528426939004,0.05447792706999389,0.1135634183883667,0.4,0.06896551724137931,0.11764705882352941,0.9896193771626297,0.06896551724137931,0.14155275,0.1361611,0.005391618
