task_name,remove_rate,abstention_rate,n_remaining,tpr,tnr,fpr,fnr,method
new_hyperlipidemia,0.5,0.5,340,0.06896551724137931,0.9871382636655949,0.012861736334405145,0.9310344827586207,entropy
new_acutemi,0.0,0.0,1306,0.5955056179775281,0.7452752670501233,0.25472473294987674,0.4044943820224719,entropy
new_acutemi,0.05,0.050535987748851485,1240,0.49295774647887325,0.7758768177929855,0.22412318220701455,0.5070422535211268,entropy
new_acutemi,0.1,0.1003062787136294,1175,0.4,0.8134529147982063,0.18654708520179372,0.6,entropy
new_acutemi,0.2,0.2006125574272588,1044,0.25,0.9026104417670683,0.09738955823293173,0.75,entropy
new_acutemi,0.3,0.30015313935681465,914,0.08823529411764706,0.9625,0.0375,0.9117647058823529,entropy
new_acutemi,0.4,0.40045941807044405,783,0.0,0.9960474308300395,0.003952569169960474,1.0,entropy
new_acutemi,0.5,0.5,653,0.0,1.0,0.0,1.0,entropy
guo_los,0.0,0.0,1338,0.7400530503978779,0.7460978147762747,0.25390218522372526,0.259946949602122,entropy
guo_los,0.05,0.05007473841554555,1271,0.7331460674157303,0.7792349726775957,0.22076502732240438,0.26685393258426965,entropy
guo_los,0.1,0.10014947683109121,1204,0.716012084592145,0.7995418098510882,0.2004581901489118,0.283987915407855,entropy
guo_los,0.2,0.2002989536621823,1070,0.6958174904942965,0.8401486988847584,0.15985130111524162,0.3041825095057034,entropy
guo_los,0.3,0.3004484304932735,936,0.6790697674418604,0.8862690707350902,0.11373092926490985,0.3209302325581395,entropy
guo_los,0.4,0.40059790732436473,802,0.7083333333333334,0.9132492113564669,0.08675078864353312,0.2916666666666667,entropy
guo_los,0.5,0.5,669,0.72,0.9522058823529411,0.04779411764705882,0.28,entropy
guo_icu,0.0,0.0,1316,0.5454545454545454,0.7425287356321839,0.2574712643678161,0.45454545454545453,entropy
guo_icu,0.05,0.050151975683890626,1250,0.4444444444444444,0.7808219178082192,0.2191780821917808,0.5555555555555556,entropy
guo_icu,0.1,0.10030395136778114,1184,0.2857142857142857,0.8232795242141037,0.17672047578589634,0.7142857142857143,entropy
guo_icu,0.2,0.20060790273556228,1052,0.4,0.9035339063992359,0.0964660936007641,0.6,entropy
guo_icu,0.3,0.3001519756838906,921,0.25,0.9716466739367503,0.028353326063249727,0.75,entropy
guo_icu,0.4,0.40045592705167177,789,0.3333333333333333,0.9910941475826972,0.008905852417302799,0.6666666666666666,entropy
guo_icu,0.5,0.5,658,0.5,1.0,0.0,0.5,entropy
new_pancan,0.0,0.0,1343,0.6590909090909091,0.8737490377213241,0.1262509622786759,0.3409090909090909,entropy
new_pancan,0.05,0.05063291139240511,1275,0.375,0.9072741806554756,0.09272581934452438,0.625,entropy
new_pancan,0.1,0.10052122114668649,1208,0.17647058823529413,0.9504617968094039,0.04953820319059614,0.8235294117647058,entropy
new_pancan,0.2,0.20029784065524947,1074,0.0,0.9971830985915493,0.0028169014084507044,1.0,entropy
new_pancan,0.3,0.30007446016381234,940,0.0,1.0,0.0,1.0,entropy
new_pancan,0.4,0.40059568131049883,805,0.0,1.0,0.0,1.0,entropy
new_pancan,0.5,0.5003723008190618,671,0.0,1.0,0.0,1.0,entropy
new_lupus,0.0,0.0,1358,0.43478260869565216,0.8397003745318352,0.16029962546816479,0.5652173913043478,entropy
new_lupus,0.05,0.050073637702503726,1290,0.2777777777777778,0.8812893081761006,0.11871069182389937,0.7222222222222222,entropy
new_lupus,0.1,0.10014727540500734,1222,0.13333333333333333,0.9287489643744822,0.07125103562551781,0.8666666666666667,entropy
new_lupus,0.2,0.20029455081001468,1086,0.0,0.9934823091247672,0.006517690875232775,1.0,entropy
new_lupus,0.3,0.30044182621502213,950,0.0,1.0,0.0,1.0,entropy
new_lupus,0.4,0.4005891016200295,814,0.0,1.0,0.0,1.0,entropy
