task_name,threshold_mean_label,ci_width,n_test,n_confident,uauc,roc_auc_confident,ar_uauc,tpr,tnr,fnr,fpr,positive_abstain_rate,negative_abstain_rate,overall_abstain_rate,abstained_true_positives,abstained_true_negatives
lab_thrombocytopenia,0.28637292646988927,0.6,42078,35552,0.8694995772898606,0.8416884696816274,0.14675053767244625,0.8873290793072015,0.5779432104792124,0.11267092069279853,0.42205678952078757,0.08962655601659751,0.18136406021047022,0.15509292266742716,1080,5446
lab_thrombocytopenia,0.28637292646988927,0.7,42078,34101,0.8789580401634247,0.844924328889836,0.180505202060373,0.8944035757519322,0.5797448848557486,0.1055964242480678,0.42025511514425135,0.1087966804979253,0.22199280671373384,0.1895765007842578,1311,6666
lab_thrombocytopenia,0.28637292646988927,0.8,42078,32255,0.8901913146519395,0.8492335141747194,0.22268373584377957,0.901793420926441,0.5820505772402419,0.09820657907355904,0.4179494227597581,0.13468879668049794,0.273078460103903,0.2334474071961595,1623,8200
lab_thrombocytopenia,0.28637292646988927,0.9,42078,29593,0.9055392020469397,0.8550429395031084,0.28449482557635003,0.9150045103738599,0.5854404567699837,0.08499548962614012,0.4145595432300163,0.17203319502074688,0.34674303982949245,0.2967108702885118,2073,10412
lab_thrombocytopenia,0.28637292646988927,0.95,42078,27492,0.9175197007128729,0.8586412083069089,0.33658447965854277,0.9226697114386547,0.5867958337999776,0.07733028856134523,0.41320416620002237,0.2004979253112033,0.4052883974956707,0.3466419506630543,2416,12170
lab_anemia,0.6922016134592843,0.0,43509,43509,0.9671037208402914,0.9670995979082613,8.826587856543075e-06,0.960055782448451,0.7593339307048984,0.039944217551548956,0.24066606929510156,0.0,0.0,0.0,0,0
lab_anemia,0.6922016134592843,0.5,43509,42268,0.9743061287366656,0.9701520961016724,0.017363410734773176,0.9665174815762022,0.7724484104852203,0.033482518423797826,0.2275515895147797,0.013281535345485939,0.06279868578255675,0.02852283435611023,400,841
lab_anemia,0.6922016134592843,0.6,43509,41997,0.9759017229773127,0.9707685285385245,0.021738142887501786,0.9675677499915629,0.777130842633026,0.03243225000843711,0.22286915736697396,0.016137065444765415,0.07661290322580645,0.034751430738467905,486,1026
lab_anemia,0.6922016134592843,0.7,43509,41664,0.9776409815589003,0.971548389561708,0.026848412457842134,0.9690358425367572,0.7830561501728964,0.030964157463242766,0.21694384982710357,0.019889099179865193,0.09304062126642772,0.04240501965110667,599,1246
lab_anemia,0.6922016134592843,0.8,43509,41264,0.9796869673815739,0.9724679508369882,0.03335917143371833,0.970931617822254,0.7883045856121161,0.02906838217774601,0.2116954143878839,0.024504432712421555,0.11252986857825567,0.051598519846468544,738,1507
lab_anemia,0.6922016134592843,0.9,43509,40602,0.9824149541204749,0.9739974490182708,0.0431958383015122,0.9736417613343858,0.798430004361099,0.026358238665614167,0.201569995638901,0.03253976159644055,0.14389187574671444,0.06681376266979246,980,1927
lab_anemia,0.6922016134592843,0.95,43509,40038,0.9844916766187505,0.9751195640070326,0.05189023312863187,0.9751951910453949,0.8069780021637216,0.024804808954605125,0.1930219978362784,0.038881694723910086,0.17174432497013142,0.0797765979452527,1171,2300
new_hyperlipidemia,0.10735294117647058,0.0,680,680,0.6146103676288055,0.6146103676288055,0.0,0.5342465753424658,0.6639209225700164,0.4657534246575342,0.33607907742998355,0.0,0.0,0.0,0,0
new_hyperlipidemia,0.10735294117647058,0.5,680,564,0.6562204426508607,0.6231030003485093,0.28419579788314414,0.49206349206349204,0.720558882235529,0.5079365079365079,0.27944111776447106,0.136986301369863,0.17462932454695224,0.17058823529411765,10,106
new_hyperlipidemia,0.10735294117647058,0.6,680,530,0.6700155898146545,0.6225891291642314,0.3485816163029496,0.5172413793103449,0.7182203389830508,0.4827586206896552,0.2817796610169492,0.2054794520547945,0.22240527182866557,0.22058823529411764,15,135
new_hyperlipidemia,0.10735294117647058,0.7,680,494,0.6844158377218647,0.6295716407724117,0.4214754801290876,0.5087719298245614,0.7299771167048055,0.49122807017543857,0.2700228832951945,0.2191780821917808,0.2800658978583196,0.2735294117647059,16,170
new_hyperlipidemia,0.10735294117647058,0.8,680,448,0.7022991122239927,0.6372438428275992,0.5042991582225632,0.5185185185185185,0.7385786802030457,0.48148148148148145,0.2614213197969543,0.2602739726027397,0.35090609555189456,0.3411764705882353,19,213
new_hyperlipidemia,0.10735294117647058,0.9,680,370,0.7276725502844075,0.6527237994861999,0.6151519938615694,0.46808510638297873,0.7337461300309598,0.5319148936170213,0.26625386996904027,0.3561643835616438,0.46787479406919275,0.45588235294117646,26,284
new_hyperlipidemia,0.10735294117647058,0.95,680,311,0.7487670224512329,0.6716314855000985,0.6934169844959491,0.5135135135135135,0.7372262773722628,0.4864864864864865,0.26277372262773724,0.4931506849315068,0.5485996705107083,0.5426470588235294,36,333
new_acutemi,0.0681470137825421,0.0,1306,1306,0.7472694875038084,0.7472694875038084,0.0,0.48314606741573035,0.8644207066557108,0.5168539325842697,0.13557929334428923,0.0,0.0,0.0,0,0
