task_name,threshold_mean_preds,ci_width,n_test,n_confident,uauc,roc_auc_confident,ar_uauc,tpr,tnr,fnr,fpr,positive_abstain_rate,negative_abstain_rate,overall_abstain_rate,abstained_true_positives,abstained_true_negatives
new_hyperlipidemia,0.115084454,0.9,2116,1485,0.7406198374937109,0.6839008966982844,0.47342520506337565,0.480225988700565,0.8172782874617737,0.519774011299435,0.1827217125382263,0.313953488372093,0.2960172228202368,0.29820415879017015,81,550
new_hyperlipidemia,0.115084454,0.95,2116,1369,0.7564465828281248,0.6931015833909203,0.5464782503483783,0.4879518072289157,0.827930174563591,0.5120481927710844,0.17206982543640897,0.35658914728682173,0.35252960172228204,0.35302457466918713,92,655
new_acutemi,0.04498956,0.0,3354,3354,0.6665780653142422,0.6665780653142421,0.0,0.4708994708994709,0.7605055292259084,0.5291005291005291,0.23949447077409164,0.0,0.0,0.0,0,0
new_acutemi,0.04498956,0.5,3354,3001,0.7002561591986622,0.673949510802129,0.19924605264257714,0.4294478527607362,0.8040873854827343,0.5705521472392638,0.1959126145172657,0.13756613756613756,0.1033175355450237,0.10524746571258199,26,327
new_acutemi,0.04498956,0.6,3354,2902,0.7086635662492345,0.6773682317589595,0.24656753345536916,0.42038216560509556,0.810200364298725,0.5796178343949044,0.18979963570127503,0.1693121693121693,0.13270142180094788,0.1347644603458557,32,420
new_acutemi,0.04498956,0.7,3354,2791,0.7191381198559548,0.6773493539114896,0.30088183421516757,0.410958904109589,0.8120982986767485,0.589041095890411,0.18790170132325143,0.2275132275132275,0.16429699842022116,0.1678592725104353,43,520
new_acutemi,0.04498956,0.8,3354,2655,0.7313359670877335,0.6767006731738148,0.3656928876518134,0.42105263157894735,0.817208564631245,0.5789473684210527,0.18279143536875495,0.2962962962962963,0.20315955766192734,0.20840787119856888,56,643
new_acutemi,0.04498956,0.9,3354,2444,0.7496179986798034,0.6876731714322745,0.4529719066843869,0.4146341463414634,0.8242137009909521,0.5853658536585366,0.17578629900904783,0.3492063492063492,0.26666666666666666,0.2713178294573643,66,844
new_acutemi,0.04498956,0.95,3354,2277,0.7650200873362445,0.6882934425674532,0.5214691107266147,0.45871559633027525,0.8251845018450185,0.5412844036697247,0.17481549815498154,0.42328042328042326,0.3150078988941548,0.3211091234347048,80,997
guo_los,0.34122163,0.0,3457,3457,0.8139003064511252,0.8139003064511253,0.0,0.7756041426927502,0.6904945904173106,0.2243958573072497,0.30950540958268935,0.0,0.0,0.0,0,0
guo_los,0.34122163,0.5,3457,3086,0.8535826008624466,0.8306491427046501,0.13323153867633747,0.8,0.7189939288811795,0.2,0.2810060711188205,0.10241657077100115,0.10896445131375579,0.10731848423488574,89,282
guo_los,0.34122163,0.6,3457,3002,0.8626239201406797,0.8347785834428754,0.16633155059289312,0.8042328042328042,0.7252894033837934,0.19576719576719576,0.2747105966162066,0.13003452243958574,0.1321483771251932,0.1316170089673127,113,342
guo_los,0.34122163,0.7,3457,2893,0.8729189540934411,0.8395682942475576,0.204630382236862,0.8161865569272977,0.7292051756007394,0.18381344307270234,0.2707948243992606,0.1611047180667434,0.16383307573415765,0.16314723748915244,140,424
guo_los,0.34122163,0.8,3457,2724,0.8850840688639964,0.8492751334289149,0.2527047913446677,0.8410104011887073,0.7376889322281813,0.1589895988112927,0.2623110677718186,0.22554660529344073,0.20749613601236477,0.2120335551055829,196,537
guo_los,0.34122163,0.9,3457,2506,0.9017370199088196,0.8582819614830592,0.32215696771680574,0.8569131832797428,0.7526539278131635,0.14308681672025725,0.24734607218683652,0.28423475258918296,0.27202472952086554,0.2750940121492624,247,704
guo_los,0.34122163,0.95,3457,2345,0.9143388009370573,0.8645833333333334,0.38066325414456026,0.8666666666666667,0.7613636363636364,0.13333333333333333,0.23863636363636365,0.32681242807825084,0.31993817619783615,0.3216661845530807,284,828
